key_id,date,activity_description_,request_by,remarks,kode,value,category_act,venue_act,objek,category,area,type_of_event,status_date,venue_event,year,month,day
1824.0,2023-06-06,dismantle 1 mic kabel 2 pcs di garuda main hall,banquet,done,audio_visual,1.0,dismantle,garuda main hall,1 mic kabel 2 pcs,Demolition and Dismantling,lainnya,Gathering,set_up,Nusantara 1,2023,6,6
1825.0,2023-06-06,"preventive maintenance pompa sand filter (pompa a,b,c) di gwt",c/e,done,plumbing,1.0,preventive maintenance,gwt,"maintenance pompa sand filter (pompa a,b,c)",Maintenance,lainnya,Gathering,set_up,Nusantara 1,2023,6,6
1826.0,2023-06-06,"setup mic podium 1 pc, stand mic 4 pcs di garuda main hall",banquet,done,audio_visual,1.0,setup,garuda main hall,"mic podium 1 pc, stand mic 4 pcs",Assembly and Installation,lainnya,Gathering,set_up,Nusantara 1,2023,6,6
1827.0,2023-06-06,pengecekan kebocoran dari unit ac di tp selatan,hk,done,mechanical/air_conditioner,1.0,pengecekan,toilet pria,kebocoran dari unit ac,Lainnya,toilet pria,Gathering,set_up,Nusantara 1,2023,6,6
1828.0,2023-06-06,dismantle av di nusantara 1b,banquet,done,audio_visual,1.0,dismantle,nusantara 1b,audio visual,Demolition and Dismantling,lainnya,Gathering,set_up,Nusantara 1,2023,6,6
1829.0,2023-06-06,dismantle av di nusantara 1a,banquet,done,audio_visual,1.0,dismantle,nusantara 1a,audio visual,Demolition and Dismantling,lainnya,Gathering,set_up,Nusantara 1,2023,6,6
1830.0,2023-06-06,setup av di meeting room garuda 10,banquet,done,audio_visual,1.0,setup,meeting room garuda 10,audio visual,Assembly and Installation,lainnya,Gathering,set_up,Nusantara 1,2023,6,6
1831.0,2023-06-06,preventive maintenance panel sp 1124 ,c/e,done,plumbing,1.0,preventive maintenance,,maintenance panel sp 1124,Maintenance,,Gathering,set_up,Nusantara 1,2023,6,6
1832.0,2023-06-06,perbaikan plafon di coridor garuda 10,banquet,done,plumbing,1.0,perbaikan,coridor garuda 10,plafon,Repair,coridor,Gathering,set_up,Nusantara 1,2023,6,6
1833.0,2023-06-06,setup av di meeting room nusantara 5,banquet,done,audio_visual,1.0,setup,meeting room nusantara 5,audio visual,Assembly and Installation,lainnya,Gathering,set_up,Nusantara 1,2023,6,6
1834.0,2023-06-06,pengecekan kebocoran supply air bersih untuk eco washer,hk,done,plumbing,1.0,pengecekan,,kebocoran supply air bersih untuk eco washer,Lainnya,,Gathering,set_up,Nusantara 1,2023,6,6
1835.0,2023-06-06,pembuatan cover pipa pembuangan air kotor,hk,done,plumbing,1.0,pembuatan,,cover pipa pembuangan air kotor,Construction and Building,,Gathering,set_up,Nusantara 1,2023,6,6
1836.0,2023-06-06,standby acara di garuda,banquet,done,audio_visual,1.0,standby,garuda,acara,Lainnya,lainnya,Gathering,set_up,Nusantara 1,2023,6,6
1837.0,2023-06-06,dismantle screen di garuda main hall,banquet,done,audio_visual,1.0,dismantle,garuda main hall,screen,Demolition and Dismantling,lainnya,Gathering,set_up,Nusantara 1,2023,6,6
1878.0,2023-06-09,standby di substation 2,,done,electrical,1.0,standby,substation 2,,Lainnya,substation,Festival,set_up,Nusantara 1,2023,6,9
1879.0,2023-06-09,standby di ph,,done,electrical,1.0,standby,pf hall,,Lainnya,pf,Festival,set_up,Nusantara 1,2023,6,9
1880.0,2023-06-09,preventive maintenance ac ahu di hall 2 barat,,done,mechanical/air_conditioner,1.0,preventive maintenance,hall 2,maintenance ac ahu,Maintenance,lainnya,Festival,set_up,Nusantara 1,2023,6,9
1881.0,2023-06-09,setup sound di hall 5,,done,plumbing,1.0,setup,hall 5,sound,Assembly and Installation,lainnya,Festival,set_up,Nusantara 1,2023,6,9
1882.0,2023-06-09,perbaikan pintu back di salt,,done,civil,1.0,perbaikan,salt,pintu back,Repair,salt,Festival,set_up,Nusantara 1,2023,6,9
1883.0,2023-06-09,penggantian eco washer di toilet pria convention utara,,done,civil,1.0,penggantian,toilet pria convention,eco washer,Repair,toilet pria,Festival,set_up,Nusantara 1,2023,6,9
1884.0,2023-06-09,pengecatan pagar di loading dock hall 5,,done,civil,1.0,pengecatan,lodock hall 5,pagar,Painting and Coating,lodock,Festival,set_up,Nusantara 1,2023,6,9
1885.0,2023-06-09,setup tempat wudhu di hall 5,,done,plumbing,1.0,setup,hall 5,tempat wudhu,Assembly and Installation,lainnya,Festival,set_up,Nusantara 1,2023,6,9
1886.0,2023-06-09,perbaikan eco washer di toilet wanita convention utara ,,done,plumbing,1.0,perbaikan,toilet wanita convention,eco washer,Repair,toilet wanita,Festival,set_up,Nusantara 1,2023,6,9
1887.0,2023-06-09,perbaikan termostat 1 socket di kitchen,,done,electric_kitchen,1.0,perbaikan,kitchen,termostat 1 socket,Repair,lainnya,Festival,set_up,Nusantara 1,2023,6,9
1888.0,2023-06-09,standby di substation 4,,done,electrical,1.0,standby,substation 4,,Lainnya,substation,Festival,set_up,Nusantara 1,2023,6,9
1889.0,2023-06-09,perbaikan kebocoran kitchen zink di loading dock,,done,electric_kitchen,1.0,perbaikan,lodock,kebocoran kitchen zink,Repair,lodock,Festival,set_up,Nusantara 1,2023,6,9
1890.0,2023-06-09,set up av di cendana 2,,done,audio_visual,1.0,setup,cendana 2,up audio visual,Assembly and Installation,lainnya,Festival,set_up,Nusantara 1,2023,6,9
1891.0,2023-06-09,perbaikan pagar di loading dock hall 5,,done,civil,1.0,perbaikan,lodock hall 5,pagar,Repair,lodock,Festival,set_up,Nusantara 1,2023,6,9
1892.0,2023-06-09,pemasangan lampu emergency (2 unit) di ruang panel substation 3 ,,done,electrical,1.0,pemasangan,ruang substation 3,lampu emergency (2 unit),Assembly and Installation,substation,Festival,set_up,Nusantara 1,2023,6,9
1892.0,2023-06-09,pemasangan lampu emergency (2 unit) di ruang panel substation 3 ,,done,electrical,1.0,pemasangan,ruang panel substation 3,lampu emergency (2 unit),Assembly and Installation,substation,Festival,set_up,Nusantara 1,2023,6,9
2022.0,2023-06-19,standby acara di convention,,done,audio_visual,1.0,standby,convention,acara,Lainnya,lainnya,Meeting,set_up,Garuda main hall,2023,6,19
2023.0,2023-06-19,preventive maintenance rack audio di hall 1,,done,audio_visual,1.0,preventive maintenance,hall 1,maintenance rack audio,Maintenance,lainnya,Meeting,set_up,Garuda main hall,2023,6,19
2024.0,2023-06-19,preventive maintenance rack audio di hall 2,,done,audio_visual,1.0,preventive maintenance,hall 2,maintenance rack audio,Maintenance,lainnya,Meeting,set_up,Garuda main hall,2023,6,19
2025.0,2023-06-19,preventive maintenance rack audio di hall 3a,,done,audio_visual,1.0,preventive maintenance,hall 3a,maintenance rack audio,Maintenance,lainnya,Meeting,set_up,Garuda main hall,2023,6,19
2026.0,2023-06-19,perapihan alat av di garuda room,,done,audio_visual,1.0,perapihan,garuda room,alat audio visual,Lainnya,lainnya,Meeting,set_up,Garuda main hall,2023,6,19
2027.0,2023-06-19,preventive maintenance cooling tower chiller plan 3 ct 1 di ruang chiller,,done,mechanical/air_conditioner,1.0,preventive maintenance,ruang chiller,maintenance cooling tower chiller plan 3 ct 1,Maintenance,ruang,Meeting,set_up,Garuda main hall,2023,6,19
2028.0,2023-06-19,perbaikan kran sink di kantin karyawan,,done,plumbing,1.0,perbaikan,kantin karyawan,kran sink,Repair,lainnya,Meeting,set_up,Garuda main hall,2023,6,19
2029.0,2023-06-19,pengecatan pagar di hall 1,,done,civil,1.0,pengecatan,hall 1,pagar,Painting and Coating,lainnya,Meeting,set_up,Garuda main hall,2023,6,19
2030.0,2023-06-19,perbaikan kebocoran roof di hall 5,,done,civil,1.0,perbaikan,hall 5,kebocoran roof,Repair,lainnya,Meeting,set_up,Garuda main hall,2023,6,19
2031.0,2023-06-19,perbaikan kebocoran roof di hall 6,,done,civil,1.0,perbaikan,hall 6,kebocoran roof,Repair,lainnya,Meeting,set_up,Garuda main hall,2023,6,19
2032.0,2023-06-19,perbaikan kebocoran roof di hall 7,,done,civil,1.0,perbaikan,hall 7,kebocoran roof,Repair,lainnya,Meeting,set_up,Garuda main hall,2023,6,19
2033.0,2023-06-19,perbaikan saluran air kotor karena mampet di main kitchen,,done,plumbing,1.0,perbaikan,main kitchen,saluran air kotor karena mampet,Repair,lainnya,Meeting,set_up,Garuda main hall,2023,6,19
2034.0,2023-06-19,perapihan alat av di garuda room,,done,plumbing,1.0,perapihan,garuda room,alat audio visual,Lainnya,lainnya,Meeting,set_up,Garuda main hall,2023,6,19
2035.0,2023-06-19,preventive maintenance pompa transfer 4b (ganti rubber join) di gwt,,done,plumbing,1.0,preventive maintenance,gwt,maintenance pompa transfer 4b (ganti rubber join),Maintenance,lainnya,Meeting,set_up,Garuda main hall,2023,6,19
2036.0,2023-06-19,perapihan alat av di garuda room,,done,mechanical/air_conditioner,1.0,perapihan,garuda room,alat audio visual,Lainnya,lainnya,Meeting,set_up,Garuda main hall,2023,6,19
2037.0,2023-06-19,preventive maintenance pompa transfer 4a (ganti rubber join) di gwt ,,done,plumbing,1.0,preventive maintenance,gwt,maintenance pompa transfer 4a (ganti rubber join),Maintenance,lainnya,Meeting,set_up,Garuda main hall,2023,6,19
2038.0,2023-06-19,pemasangan bearing blower di stp,,done,plumbing,1.0,pemasangan,stp,bearing blower,Assembly and Installation,lainnya,Meeting,set_up,Garuda main hall,2023,6,19
2039.0,2023-06-19,perapihan alat av di garuda room,,done,electrical,1.0,perapihan,garuda room,alat audio visual,Lainnya,lainnya,Meeting,set_up,Garuda main hall,2023,6,19
2040.0,2023-06-19,preventive maintenance panel lp 3,,done,electrical,1.0,preventive maintenance,,maintenance panel lp 3,Maintenance,,Meeting,set_up,Garuda main hall,2023,6,19
2041.0,2023-06-19,preventive maintenance chiller plan 3 cooling tower di ruang chiller,,done,mechanical/air_conditioner,1.0,preventive maintenance,ruang chiller,maintenance chiller plan 3 cooling tower,Maintenance,ruang,Meeting,set_up,Garuda main hall,2023,6,19
2042.0,2023-06-19,perapihan alat av di garuda room,,done,civil,1.0,perapihan,garuda room,alat audio visual,Lainnya,lainnya,Meeting,set_up,Garuda main hall,2023,6,19
2043.0,2023-06-19,preventive maintenance cooling tower chiller plan 3 ct 2 di ruang chiller,,done,mechanical/air_conditioner,1.0,preventive maintenance,ruang chiller,maintenance cooling tower chiller plan 3 ct 2,Maintenance,ruang,Meeting,set_up,Garuda main hall,2023,6,19
2044.0,2023-06-19,perbaikan saluran air kotor di kantin karyawan,,done,plumbing,1.0,perbaikan,kantin karyawan,saluran air kotor,Repair,lainnya,Meeting,set_up,Garuda main hall,2023,6,19
2045.0,2023-06-19,perapihan alat av di garuda room,,done,electric_kitchen,1.0,perapihan,garuda room,alat audio visual,Lainnya,lainnya,Meeting,set_up,Garuda main hall,2023,6,19
2433.0,2023-07-12,terminasi panel sdp re 9.1,civil,,electrical,1.0,terminasi,,panel sdp re 9.1,Lainnya,,Meeting,set_up,Garuda main hall,2023,7,12
2434.0,2023-07-12,melanjutkan pengecatan pagar di convention,civil,,civil,1.0,pengecatan,convention,pengecatan pagar,Painting and Coating,lainnya,Meeting,set_up,Garuda main hall,2023,7,12
2435.0,2023-07-12,melanjutkan cat pipa saput (chiller plan 2) di ruang chiller,civil,,civil,1.0,cat,ruang chiller,cat pipa saput (chiller plan 2),Lainnya,ruang,Meeting,set_up,Garuda main hall,2023,7,12
2436.0,2023-07-12,pembongkaran drink corner di hall 2,civil,,civil,1.0,pembongkaran,hall 2,drink corner,Demolition and Dismantling,lainnya,Meeting,set_up,Garuda main hall,2023,7,12
2437.0,2023-07-12,terminasi panel sdp re 101.2,civil,,electrical,1.0,terminasi,,panel sdp re 101.2,Lainnya,,Meeting,set_up,Garuda main hall,2023,7,12
2438.0,2023-07-12,perbaikan engsel pintu di hall 9,civil,,civil,1.0,perbaikan,hall 9,engsel pintu,Repair,lainnya,Meeting,set_up,Garuda main hall,2023,7,12
2439.0,2023-07-12,perbaikan jalur ups dari pln di convention,pln,,electrical,1.0,perbaikan,convention,jalur ups dari pln,Repair,lainnya,Meeting,set_up,Garuda main hall,2023,7,12
2440.0,2023-07-12,pelapasan terminasi listrik untuk event pln di nusantara 3,civil,,electrical,1.0,pelapasan,nusantara 3,terminasi listrik untuk event pln,Lainnya,lainnya,Meeting,set_up,Garuda main hall,2023,7,12
2441.0,2023-07-12,instalasi lampu taman,civil,,electrical,1.0,instalasi,,lampu taman,Construction and Building,,Meeting,set_up,Garuda main hall,2023,7,12
2442.0,2023-07-12,melanjutkan pembuatan taman,civil,,electrical,1.0,pembuatan,,pembuatan taman,Construction and Building,,Meeting,set_up,Garuda main hall,2023,7,12
2443.0,2023-07-12,perbaikan keramik di lift lantai 1,civil,,civil,1.0,perbaikan,lift lantai 1,keramik,Repair,lainnya,Meeting,set_up,Garuda main hall,2023,7,12
2444.0,2023-07-12,pengecekan hand dryer di tp mezanine 10,civil,,plumbing,1.0,pengecekan,toilet pria mezzannine hall 10,hand dryer,Lainnya,toilet pria,Meeting,set_up,Garuda main hall,2023,7,12
2445.0,2023-07-12,melanjutkan pasang talang grill di hall 1,civil,,civil,1.0,pasang,hall 1,pasang talang grill,Lainnya,lainnya,Meeting,set_up,Garuda main hall,2023,7,12
2446.0,2023-07-12,progress wo di toilet,hk,,plumbing,1.0,progress,toilet,wo,Lainnya,lainnya,Meeting,set_up,Garuda main hall,2023,7,12
2447.0,2023-07-12,penggantian ecowasher di toilet wanita loading dock hall 9,civil,,plumbing,1.0,penggantian,toilet wanita lodock hall 9,ecowasher,Repair,lodock,Meeting,set_up,Garuda main hall,2023,7,12
2448.0,2023-07-12,ridgid saluran air kotor kitchen di ruang eob,civil,,plumbing,1.0,ridgid,ruang eob,saluran air kotor kitchen,Lainnya,ruang,Meeting,set_up,Garuda main hall,2023,7,12
2449.0,2023-07-12,pemasangan mic wireless di garuda main hall 1,civil,,audio_visual,1.0,pemasangan,garuda main hall 1,mic wireless,Assembly and Installation,lainnya,Meeting,set_up,Garuda main hall,2023,7,12
